original_index,text,biased,keyword,prediction,description,model,max_tokens,temperature,usage
1231,Jews in NYC just cut the lock  put on their park 🇺🇸 https://t.co/77431im2Ge,0,Jews,False,"The text describes an action by Jews in NYC regarding a park lock without expressing hatred toward Jews, making stereotypical allegations, or employing antisemitic tropes. It appears to be a factual statement about a specific incident rather than manifesting antisemitism as defined by IHRA.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3800, 'completion_tokens': 80, 'total_tokens': 3880}"
1377,#IStandWithIPOB\n\n#StopBiafraKillings \n\nThe Nigerian government must stop killing Biafrans because they are Jews and Christians.\n\n⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ ⁦ https://t.co/66cSzq1AJP,0,Jews,False,"The text advocates against killings of Biafrans who are described as Jews and Christians, but does not express hatred toward Jews or employ antisemitic stereotypes. It appears to be a human rights advocacy message rather than antisemitic content.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3873, 'completion_tokens': 70, 'total_tokens': 3943}"
3338,"RT : Impressive: Ukraine took first place (12 points) in five Eurovision national audience votes this year (France, Poland, Italy, Israel, and Lithuania) https://t.co/Ko1W29YD2f",0,Israel,False,"This text is a factual statement about Eurovision voting results, mentioning that Ukraine received high scores from various countries including Israel. There are no antisemitic allegations, stereotypes, or targeting of Jews as individuals or as a collective, nor any content that meets the IHRA definition criteria.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3816, 'completion_tokens': 79, 'total_tokens': 3895}"
1097,Aalst’s Mayor Christoph D’Haese sees no problem with the representations of Jews that were visible during his city’s Carnival on Sunday. https://t.co/032RV9R40h,0,Jews,False,"The text is a factual news report about a mayor's statement regarding representations of Jews during a carnival. It does not contain any antisemitic allegations, stereotypes, or manifestations as defined by the IHRA guidelines - it simply reports on an official's position without expressing hatred toward Jews or employing antisemitic rhetoric.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3814, 'completion_tokens': 87, 'total_tokens': 3901}"
201,". talks to , the White House's man behind the scenes working on normalization between\nIsrael and Arab countries https://t.co/YBNuaWjGEh",0,Israel,False,"The text discusses diplomatic normalization efforts between Israel and Arab countries, which is standard political reporting. There are no antisemitic stereotypes, conspiracy theories, or hatred toward Jews expressed in this neutral description of diplomatic work.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3809, 'completion_tokens': 64, 'total_tokens': 3873}"
1108,"Listen, Jews who don't keep kosher are 100% valid, but can we take a moment to appreciate how funny it is that the Bloomberg campaign posted this particular recipe the day after  said he's running 'the most radically Jewish campaign ever'? https://t.co/5xrkv0YDwx",0,Jews,False,"The text makes a lighthearted observation about the timing of a Bloomberg campaign recipe post in relation to his statement about running a 'radically Jewish campaign.' It explicitly validates Jews who don't keep kosher and contains no hatred, stereotypes, or negative characterizations of Jews.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3837, 'completion_tokens': 78, 'total_tokens': 3915}"
683,"Historians have a word for Germans who joined the Nazi party, not because they hated Jews, but in hope of patriotism, or economic anxiety, religious values, dislike of opponents, or ignorance. That word is “Nazi.” Nobody cares about their motives anymore.\nhttps://t.co/uu42mnHukL",0,Jews,False,"This text criticizes people who joined the Nazi party regardless of their stated motives, calling them all 'Nazis.' It does not express hatred toward Jews, make stereotypical allegations about Jews, or target Jewish individuals or institutions. The text actually condemns Nazism by rejecting excuses for Nazi party membership.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3842, 'completion_tokens': 86, 'total_tokens': 3928}"
930,"Spanish Blue Division soldiers witnessed deportations of Jews in Russia, writes Boris Kovalev. In memoirs, however, Russian civilians primarily recall confrontations w/ the Spanish soldiers, who stole warm clothes &amp; ate the village cats. #SpainSWWHolocaust https://t.co/2rNWMSYWgp",0,Jews,False,"This text presents historical information about Spanish Blue Division soldiers witnessing Jewish deportations and their interactions with Russian civilians during WWII. It does not express hatred toward Jews, employ antisemitic stereotypes, or make any of the specific antisemitic allegations outlined in the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3844, 'completion_tokens': 79, 'total_tokens': 3923}"
2051,Brazilian journalist says Brazil would need to kill Jews to grow economy\nJournalist Jose Carlos Bernardi’s remarks provoked an outcry by critics who accused him of inciting violence and repeating anti-Semitic stereotypes about Jews and wealth. https://t.co/0yWIzfjCCy,0,Jews,True,"The text reports on a journalist's statement that Brazil would need to kill Jews to grow its economy, which constitutes calling for the killing of Jews and employs antisemitic stereotypes about Jews controlling wealth and the economy. This directly violates IHRA guidelines 2.1.1 (calling for killing Jews) and 2.1.2 (stereotypical allegations about Jewish power over the economy).",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3836, 'completion_tokens': 107, 'total_tokens': 3943}"
3097,Iran state media promotes video of Kamala Harris not pushing back on Israel 'ethnic genocide' claim https://t.co/Vo2fmojlHN #FoxNews,0,Israel,False,"This text reports on Iranian state media promoting a video about Kamala Harris and mentions 'ethnic genocide' claims regarding Israel. While it discusses Israel-related content, it does not contain antisemitic allegations, stereotypes, or manifestations as defined by the IHRA guidelines - it appears to be factual reporting about media coverage rather than expressing hatred toward Jews or making antisemitic claims.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3808, 'completion_tokens': 101, 'total_tokens': 3909}"
2919,RT : The Palestinians send their children to kill Jews. Why is the media silent? Please RT!  https://t.co/orbgTA3edv,0,Jews,True,"The text makes a stereotypical allegation about Palestinians as a collective group, claiming they 'send their children to kill Jews.' This falls under IHRA guideline 2.1.2 which identifies 'stereotypical allegations' as antisemitic manifestations, and also relates to guideline 2.1.3 about accusing a people of wrongdoing.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3801, 'completion_tokens': 101, 'total_tokens': 3902}"
1114,‘The Mexicans are the new Jews’ — Music legend Linda Ronstadt isn’t afraid of comparing Trump to Hitler https://t.co/w1QzElGBCZ,0,Jews,False,"The text reports on Linda Ronstadt's comparison of Trump to Hitler and refers to 'Mexicans as the new Jews,' but this appears to be drawing a parallel about persecution rather than expressing hatred toward Jews or making antisemitic allegations. The comparison seems to reference historical Jewish persecution as a point of reference for current concerns about Mexican treatment, which does not constitute antisemitism under the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3808, 'completion_tokens': 104, 'total_tokens': 3912}"
867,"Jews &amp; Gentiles both running over the course of this world: the Jews using the written law, the Gentiles using the law of nature. Or, they were both running by their natural desire for happiness and for a knowledge of the truth, which all men desire to know by their very nature https://t.co/rVAC03UubI",0,Jews,False,"This text discusses Jews and Gentiles in a theological or philosophical context about different approaches to law and the pursuit of happiness and truth. It does not contain hatred toward Jews, negative stereotypes, conspiracy theories, or any of the antisemitic manifestations outlined in the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3845, 'completion_tokens': 79, 'total_tokens': 3924}"
1214,"78 years ago, 1942 July 16th, the #Veldhiv rafle started in Paris.\n\nMore than 13 000 jews (4 000 children) arrested by the French police working with the Nazis.\n\nMost of them were finally deported towards Auschwitz and murdered at arrival.\nCc  \nNever forget them🙏 https://t.co/2JgXa8zH9E",0,Jews,False,"This text commemorates the Vel d'Hiv roundup, a historical Holocaust event where French police arrested over 13,000 Jews who were later murdered at Auschwitz. The text acknowledges historical facts about the Holocaust and honors the victims with 'Never forget them,' which is consistent with Holocaust remembrance rather than denial or distortion.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3874, 'completion_tokens': 94, 'total_tokens': 3968}"
539,Oligarch Sheldon Adelson Arranges a Hero’s Welcome for Convicted Traitor Who Sent American Military Secrets to Israel https://t.co/jUC0wrDmNn,0,Israel,True,"The text employs the antisemitic stereotype of Jews secretly controlling world finance and governments by characterizing Sheldon Adelson as an 'oligarch' who arranges special treatment for someone who allegedly betrayed America for Israel. This plays into conspiracy theories about Jewish dual loyalty and secret influence, which are classic antisemitic tropes according to the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3814, 'completion_tokens': 97, 'total_tokens': 3911}"
1314,"#OTD 1942, the German military commander in France ordered all Jews over six years of age to wear, on the left side of the chest, a yellow star the size of a person's palm, with the inscription ""Juif"" inside. #HolocaustExplained https://t.co/OJ0yfQwN3r https://t.co/pZ7Orok62H",0,Jews,False,This text is a factual historical account of a Nazi order requiring Jews to wear yellow stars in occupied France in 1942. It appears to be educational content explaining Holocaust history rather than expressing hatred toward Jews or employing antisemitic stereotypes.,anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3861, 'completion_tokens': 70, 'total_tokens': 3931}"
904,"Unbelievable!\n\nIs Amit Shah threatening a mass exodus of all Atheists, Muslims, Christians, Parsis, Jews, Agnostics from India?\n\nThis could cause riots among millions of people as NRC is a heavily flawed process of determining who is an ""infiltrator"" https://t.co/5OAFeSWRSY",0,Jews,False,"The text mentions Jews alongside other religious and non-religious groups (Atheists, Muslims, Christians, Parsis, Agnostics) in the context of discussing potential mass exodus from India due to NRC policies. This is not targeting Jews specifically or expressing hatred toward Jews, but rather discussing a political policy's potential impact on multiple communities equally.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3852, 'completion_tokens': 92, 'total_tokens': 3944}"
1490,"Secular Jews have ‘an empathy gap’ regarding the ultra-Orthodox\n\n""Signs have popped up in (orthodox) neighborhoods blaming the Coronavirus on women wearing … wigs made with non-Jewish hair!""\n\nhttps://t.co/0rkUhGr8vV",0,Jews,False,"The text discusses differences between secular and ultra-Orthodox Jews regarding empathy and mentions signs blaming coronavirus on wigs made with non-Jewish hair. While it describes internal Jewish community dynamics and mentions a specific belief within Orthodox neighborhoods, it does not express hatred toward Jews, employ antisemitic stereotypes, or make mendacious allegations about Jewish power or conspiracy. It appears to be reporting on intra-Jewish community tensions rather than promoting antisemitic views.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3838, 'completion_tokens': 113, 'total_tokens': 3951}"
70,#Breaking: Avigdor Lieberman's Israel Beyteinu will support a law limiting a prime minister to 2 terms and also support a law forbiding an indicted Knesset from being tasked with forming a government. https://t.co/HrI2EQHH8e,0,Israel,False,"This text reports factual political news about Israeli politician Avigdor Lieberman's party supporting specific legislative proposals regarding term limits and indicted officials. It contains no antisemitic content, stereotypes, or hatred toward Jews, and presents standard political criticism similar to what would be leveled against any democratic nation.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3838, 'completion_tokens': 85, 'total_tokens': 3923}"
2849,Al Sharpton profits from fake hate crimes and encourages riots.  Bill de Blasio routinely oppresses Jews and makes a mockery of policing.  Could there be a worse pair of people involved with anything having to do with race relations?  ??   https://t.co/9TbcWYz93m,0,Jews,False,"The text criticizes Al Sharpton and Bill de Blasio for their handling of race relations and policing, but does not make any antisemitic statements. While it mentions that de Blasio 'oppresses Jews,' this appears to be a criticism of his policies toward Jewish communities rather than expressing hatred toward Jews or employing antisemitic stereotypes.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3840, 'completion_tokens': 95, 'total_tokens': 3935}"
2704,As we remember the #Holocaust even today there are those whose hatred of Jews has no limits - Holocaust deniers.  I see it everywhere. This sick guy is FB friends with a member of the Hol (Jenny Tonge) &amp; the head of SPSC (Mick Napier).  Note the Palestinian flag in his profile. https://t.co/MSEAfXSD7c,0,Jews,False,"The text condemns Holocaust denial and expresses concern about antisemitism, rather than promoting it. While it mentions associations between individuals and makes observations about profile symbols, it does not contain antisemitic content according to the IHRA definition - it actually opposes Holocaust denial which is listed as an example of antisemitism.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3856, 'completion_tokens': 86, 'total_tokens': 3942}"
2804,"We are proud to be the first Jewish organization to endorse  for President.  As a movement of young Jews fighting for freedom and dignity for all, we know that this fight is not over. #NotMeUs #JewsForBernie https://t.co/x9xDza6lUx",0,Jews,False,"This text expresses pride in being a Jewish organization endorsing a political candidate and describes their movement as fighting for freedom and dignity. There are no antisemitic stereotypes, conspiracy theories, or negative characterizations of Jews present in the text.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3836, 'completion_tokens': 69, 'total_tokens': 3905}"
1482,"Dear Jews, \n\nHindus are your fiercest allies but you need to educate Jewish communities about Hindus \n\nVery Important Read  \n\nhttps://t.co/dd0OIpuzv7",0,Jews,False,"The text addresses Jews directly but does so in a supportive manner, expressing alliance between Hindus and Jews. There are no dehumanizing, demonizing, or stereotypical allegations about Jews, nor any manifestations of hatred toward Jews as defined by the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3824, 'completion_tokens': 80, 'total_tokens': 3904}"
1712,"The Western Wall when it was occupied between 1948-1967, and today. Between 1948-1967 Jews were not allowed to even visit their holiest site. Today Jerusalem is united and open to all who come in peace. It will never be divided again. https://t.co/ndmcOJHJyR",0,Jews,False,"The text presents historical facts about access to the Western Wall and expresses a political position about Jerusalem's future status. It does not contain hatred toward Jews, antisemitic stereotypes, conspiracy theories, or any of the manifestations listed in the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3841, 'completion_tokens': 74, 'total_tokens': 3915}"
1334,"Jews, other religious minorities have higher COVID-19 death rate, UK study says https://t.co/ohIYlD6WZh via",0,Jews,False,"This text simply reports factual information from a UK study about COVID-19 death rates among religious minorities including Jews. It contains no hatred, stereotypes, conspiracy theories, or other antisemitic content as defined by the IHRA guidelines.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3801, 'completion_tokens': 70, 'total_tokens': 3871}"
2856,Why didn't  deploy the NYPD like this in 2019 when Jews were being targeted and attacked on a daily basis all throughout Brooklyn? https://t.co/McPSOW8gYM,0,Jews,False,The text criticizes what the author perceives as inconsistent police deployment regarding protection of Jews versus other situations. This appears to be advocating for better protection of Jewish people rather than expressing hatred toward Jews or employing antisemitic stereotypes.,anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3814, 'completion_tokens': 69, 'total_tokens': 3883}"
1949,"24 May 1940 | A Dutch Jewish boy, Philip Cohen, was born in Amsterdam. \n\nHe arrived at #Auschwitz on 18 February 1943 in a transport of 1,108 Jews deported from Westerbork. He was among 847 of them murdered in gas chambers after the selection. https://t.co/sRLafJtwBk",0,Jews,False,"This text is a factual historical account documenting the deportation and murder of a Jewish child during the Holocaust. It does not express hatred toward Jews, employ antisemitic stereotypes, or deny the Holocaust - rather it acknowledges the systematic murder of Jews by the Nazis.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3859, 'completion_tokens': 77, 'total_tokens': 3936}"
725,"There is a horrific irony in Bret's bigoted op-ed that places Jews at the top of an intellectual hierarchy. One justification is Jewish performance on IQ tests, the same IQ tests developed by eugenicists, the same eugenicists behind the Holocaust. https://t.co/Uxqscn7y1V",0,Jews,True,"The text makes stereotypical allegations about Jews by referencing 'Jewish performance on IQ tests' and connects this to a 'horrific irony' linking Jews to eugenicists and the Holocaust. This employs negative stereotyping about Jewish intelligence and implies a sinister connection between Jewish intellectual achievement and historical persecution, which constitutes antisemitic rhetoric under IHRA guidelines 2.1.2.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3845, 'completion_tokens': 107, 'total_tokens': 3952}"
1891,"#OTD 9 June 1944, paratrooper Hannah Szenes attempted to cross into Hungary after parachuting into Yugoslavia. \n\nReuven Dafni was in the same unit as Szenes tasked with infiltrating enemy lines to rescue Jews. Watch him recall their joint mission: https://t.co/dECN3rfgdU",0,Jews,False,"This text is a historical commemoration of Hannah Szenes, a Jewish paratrooper who attempted to rescue Jews during WWII. It presents factual historical information without any negative stereotypes, conspiracy theories, or hostile rhetoric toward Jews. The content is respectful and educational in nature.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3853, 'completion_tokens': 80, 'total_tokens': 3933}"
2775,"The Grand Mufti of Jerusalem, Mohammed Amin al-Husseini supported Hitler in his pogrom against Jews. https://t.co/3oIWEIV23f",0,Jews,False,"This text presents a historical fact about the Grand Mufti of Jerusalem's collaboration with Hitler during WWII. It does not express hatred toward Jews, make stereotypical allegations about Jews, or contain any antisemitic rhetoric according to the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3811, 'completion_tokens': 75, 'total_tokens': 3886}"
746,Hi  Would you like to comment on this article about JC’s long standing work supporting Jews and the Jewish community? I’ll wait..... https://t.co/8CkjfAQEXz,0,Jews,False,"The text appears to be asking someone to comment on an article about 'JC's' work supporting Jews and the Jewish community. This is a neutral request for commentary on what seems to be positive coverage of Jewish community support, with no antisemitic content, stereotypes, or hatred toward Jews present.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3813, 'completion_tokens': 82, 'total_tokens': 3895}"
3418,RT : Rest in peace. These are the martyrs Israel massacred in Gaza. https://t.co/OGxuozpqFE,0,Israel,False,"The text criticizes Israeli military actions in Gaza and refers to casualties as 'martyrs' and 'massacred,' but this constitutes criticism of Israel's policies similar to criticism that could be leveled against any other country. The text does not contain antisemitic stereotypes, conspiracy theories about Jews, or other elements that would make it antisemitic according to the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3800, 'completion_tokens': 101, 'total_tokens': 3901}"
50,I call on Israel (and the world) on #PalestineLandDay (and every day) to END THE BLOCKADE OF GAZA\n#GreatReturnMarch   \n#ReturnInOurLifetime https://t.co/NKWyI71EAg,0,Israel,False,"The text calls for ending the blockade of Gaza and references Palestine Land Day and the Great Return March. This constitutes criticism of Israeli policy similar to criticism that could be leveled against any other country, which the IHRA definition explicitly states 'cannot be regarded as antisemitic.' The text does not contain any antisemitic stereotypes, conspiracy theories, or other elements identified in the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3836, 'completion_tokens': 105, 'total_tokens': 3941}"
