original_index,text,biased,keyword,prediction,description,model,max_tokens,temperature,usage
800,"You really are Anti-Christian aren't you? You will make up anything you can to prevent a Christian from being there. Would it matter if she were Muslim? They too are very conservative (except Omar, she just hates Christians and Jews) are you like her???",0,Jews,False,"While the text contains negative statements about Omar allegedly hating Christians and Jews, it does not express hatred toward Jews or make antisemitic allegations. The mention of Jews appears to be describing someone else's alleged hatred rather than expressing the author's own antisemitic views.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3823, 'completion_tokens': 74, 'total_tokens': 3897}"
401,"On International Holocaust Remembrance Day, we mourn the lives of 6 million Jews who were systematically murdered.\n\nToday and every day, we must redouble our efforts to confront anti-Semitism and all forms of religious discrimination and say #NeverAgain.",0,Jews,False,"This text commemorates Holocaust victims and condemns antisemitism, which directly opposes antisemitic sentiment. The text acknowledges the systematic murder of 6 million Jews and calls for confronting antisemitism, making it clearly not antisemitic by the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3831, 'completion_tokens': 78, 'total_tokens': 3909}"
176,"#BREAKING: #Bahrain will normalize ties with Israel, Bahrain Crown prince will be in DC Monday, officials confirm to me",0,Israel,False,"This text is a factual news report about Bahrain normalizing diplomatic ties with Israel. It contains no hatred toward Jews, antisemitic stereotypes, conspiracy theories, or other manifestations of antisemitism as defined by the IHRA guidelines.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3797, 'completion_tokens': 72, 'total_tokens': 3869}"
418,"Now the Berean Jews were of more noble character than those in Thessalonica, for they received the message with great eagerness and examined the Scriptures every day to see if what Paul said was true.\nActs 17:11 NIV\n#ThursdayMotivation",0,Jews,False,"This text is a direct biblical quote from Acts 17:11 praising the Berean Jews for their noble character and eagerness to examine Scripture. It presents Jews in a positive light and contains no hatred, stereotypes, or negative characterizations of Jews.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3833, 'completion_tokens': 74, 'total_tokens': 3907}"
1122,Cuz they both Nigerian. He might go up once Israel goes up too,0,Israel,False,"The text mentions Israel in passing but does not contain any antisemitic content according to the IHRA definition. It appears to be discussing two Nigerian individuals and makes a brief reference to Israel without any negative stereotypes, conspiracy theories, or other antisemitic manifestations outlined in the guidelines.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3784, 'completion_tokens': 79, 'total_tokens': 3863}"
87,Anointing oil from Israel? For what? I also see there is a benchmarking trip to Rome? Benchmarking for what exactly? 😏😏,0,Israel,False,"The text expresses skepticism about anointing oil from Israel and a benchmarking trip to Rome, but does not contain any antisemitic content according to the IHRA definition. The questioning tone about Israel-related products does not constitute hatred toward Jews, employ antisemitic stereotypes, or target Israel in a way that would be considered antisemitic.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3805, 'completion_tokens': 95, 'total_tokens': 3900}"
302,"""Given that last weekend Jews in the US were murdered in an attack on a synagogue, we have to wonder what it will take before this is taken seriously.”\n3/4",0,Jews,False,"This text expresses concern about antisemitic violence against Jews and calls for taking such attacks seriously. It does not contain hatred toward Jews, stereotypes, conspiracy theories, or any other manifestations of antisemitism as defined by IHRA.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3806, 'completion_tokens': 70, 'total_tokens': 3876}"
233,Trump isn't the chosen one. He is not the King of the Jews. He is a crazy asshole.\n\n#25thAmendmentNow,0,Jews,False,The text criticizes Trump by rejecting claims that he is 'the chosen one' or 'King of the Jews' and calls him a 'crazy asshole.' This appears to be political criticism rejecting messianic or special status claims rather than expressing hatred toward Jews or employing antisemitic stereotypes.,anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3802, 'completion_tokens': 86, 'total_tokens': 3888}"
274,"10 February 1944 | A transport of 1,015 Jews deported by the Germans from #Westerbork in occupied Netherlands arrived at #Auschwitz. SS doctors sent 142 men &amp; 73 women to be registered in the camp. 800 people were murdered in gas chambers.",0,Jews,False,"This text is a factual historical account documenting the deportation and murder of Jews during the Holocaust. It does not express hatred toward Jews, employ antisemitic stereotypes, or deny the Holocaust - rather it acknowledges the systematic murder of Jewish people by the Nazis.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3838, 'completion_tokens': 76, 'total_tokens': 3914}"
627,"Imagine being German in the 30s like “I dont hate Jews, not one bit! Nothing against them. How dare you imply that, IM A NICE PERSON!! But that hitler is doing great things for this economy, you can’t deny that, so he’s getting my vote”.... \n\nthat’s what you fucking sound like",0,Jews,False,"This text criticizes people who support politicians despite their harmful policies, using a historical analogy about Germans who voted for Hitler while claiming not to hate Jews. The text does not express hatred toward Jews, make stereotypical allegations about Jews, or target Jewish individuals or institutions - it actually condemns those who enabled antisemitism.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3843, 'completion_tokens': 86, 'total_tokens': 3929}"
145,I've always been really critical of Israel. If he can beat romero then he really got my respect,0,Israel,False,"The text mentions being critical of Israel but does not contain any antisemitic content according to the IHRA definition. The criticism appears to be in the context of sports/competition ('beat romero') rather than targeting Israel as a Jewish collectivity, and lacks any stereotypes, conspiracy theories, or other antisemitic elements outlined in the guidelines.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3789, 'completion_tokens': 91, 'total_tokens': 3880}"
1309,"What a strange type of white supremacy. It allows Jews, black Africans, Latinos, Asians to do well in the USA. ??",0,Jews,False,"The text questions the concept of white supremacy by noting that various ethnic groups including Jews succeed in the USA. While it mentions Jews, it does not express hatred toward Jews, make stereotypical allegations about Jewish power or conspiracy, or employ any of the antisemitic tropes outlined in the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3801, 'completion_tokens': 84, 'total_tokens': 3885}"
1273,have you ever noticed how when Christians are religious they�re considered devout and righteous but when Jews and Muslims are religious they�re all extremists and part of a brainwashed cult or is it just me,0,Jews,False,"The text criticizes double standards in how religious devotion is perceived across different faiths, pointing out bias against Jews and Muslims compared to Christians. This is a critique of prejudice rather than expressing antisemitic views, and does not contain any of the antisemitic allegations, stereotypes, or manifestations outlined in the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3813, 'completion_tokens': 90, 'total_tokens': 3903}"
744,"Cube, this is an Anti-Semitic trope. Please take it down as it suggests Jews control everything. And trust me, we don’t. Because if Jews controlled everything, I would be rich af &amp; Donald Trump would be in prison #DoBetter",0,Jews,False,"The text explicitly identifies and rejects an antisemitic trope about Jewish control, stating 'we don't' control everything. The speaker is calling out antisemitism rather than promoting it, and uses humor to debunk the conspiracy theory.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3825, 'completion_tokens': 70, 'total_tokens': 3895}"
828,Side note: if they want to count jews as brown people it would really throw off the statistics they try to use to claim systemic oppression.,0,Jews,True,"The text makes stereotypical allegations about Jews as a collective group, suggesting they manipulate statistics about systemic oppression for their benefit. This aligns with IHRA guideline 2.1.2 regarding mendacious allegations about the power of Jews as a collective and their supposed control over societal narratives.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3798, 'completion_tokens': 87, 'total_tokens': 3885}"
326,"She didn’t say just that. She went so far as to say that Jews are actually safe in Iran. As someone who visited Iran, I dunno whether to laugh or cry",0,Jews,False,"The text expresses skepticism about a claim that Jews are safe in Iran, based on the author's personal experience visiting the country. This is a factual disagreement about conditions in Iran rather than expressing hatred toward Jews or employing antisemitic stereotypes.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3804, 'completion_tokens': 73, 'total_tokens': 3877}"
197,“The President's daughter and son-in-law -- who are Modern Orthodox Jews -- stayed silent publicly as Trump caused a firestorm by questioning the loyalty of some Jewish Americans to Israel.” Modern Orthodox Jews that I know renounce these two pretenders.,0,Jews,False,"The text criticizes specific individuals (the President's daughter and son-in-law) for their actions or inactions, not Jews as a collective. While it mentions their Jewish identity, the criticism is directed at their individual behavior regarding a political situation, not at Jews generally or based on antisemitic stereotypes.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3821, 'completion_tokens': 84, 'total_tokens': 3905}"
392,"My definition of the Church in a nutshell: ""The Church is the messianic/New covenant community of Jews and Gentiles in this age between Acts 2 and the Rapture who have explicitly believed in Jesus the Messiah and have received the New Covenant ministry of the Holy Spirit.""",0,Jews,False,"This text presents a theological definition of the Christian Church that includes both Jews and Gentiles as believers in Jesus. It does not express hatred toward Jews, employ antisemitic stereotypes, or make any negative allegations about Jewish people or Judaism.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3833, 'completion_tokens': 69, 'total_tokens': 3902}"
657,You know who has the luxury to not worry about security? Those who have it. It's a bit rich of American Jews to sit in America and tell Israel what it does &amp; doesn't need to survive.\n\nUnless you don't think we should survive at all.,0,Jews,True,"The text makes stereotypical allegations about American Jews as a collective group, suggesting they have a privileged position and are disloyal to Israel's survival needs. This falls under IHRA guideline 2.1.2 regarding stereotypical allegations about Jews as a collective, and 2.1.6 about accusing Jewish citizens of disloyalty to Jewish interests.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3827, 'completion_tokens': 101, 'total_tokens': 3928}"
352,“Fauci or the Jews” is trending because the Washington Post doesn’t use the Oxford comma &amp; gosh Fred there’s a good illustration of why you should use the Oxford comma,0,Jews,False,"This text is making a grammatical observation about the Oxford comma and how its absence can create ambiguous meaning in headlines. It does not express hatred toward Jews, make stereotypical allegations about Jews, or contain any antisemitic content as defined by the IHRA guidelines.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3808, 'completion_tokens': 76, 'total_tokens': 3884}"
1243,RT : Jews very pleased with the current situation in South Africa.,0,Jews,True,"This text makes a stereotypical allegation about Jews as a collective group, suggesting they are pleased with negative developments in South Africa. This falls under IHRA guideline 2.1.2 which identifies 'stereotypical allegations about Jews as such or the power of Jews as collective' as antisemitic.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3781, 'completion_tokens': 87, 'total_tokens': 3868}"
818,Today is Holocaust rememberance day.\n\nIt is now 75 years since Auschwitz was liberated. \n\n6 million Jews and 11 million other were brutally murdered by the Nazis.\n\nHistory has showed us time and time again the evils of the far-left.\n\nIt is pure evil.\n\n#NeverAgain #Auschwitz75,0,Jews,False,"The text commemorates Holocaust Remembrance Day and acknowledges the murder of 6 million Jews by the Nazis, which aligns with historical facts. While it makes a political claim about 'far-left evils,' it does not express hatred toward Jews, employ antisemitic stereotypes, or deny/distort the Holocaust.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3860, 'completion_tokens': 90, 'total_tokens': 3950}"
651,"You know what would be really cool? \n\nIf Christians and Jews rallied behind Muslims with empathy and love as they prepare for the Holy Month of Ramadan. Easter and Pesach were very different this year, Ramadan will be too. Time to beef up that solidarity game.",0,Jews,False,"The text promotes interfaith solidarity and empathy between Christians, Jews, and Muslims during religious observances. It contains no hatred, stereotypes, or negative characterizations of Jews, and instead advocates for positive cooperation between religious communities.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3832, 'completion_tokens': 66, 'total_tokens': 3898}"
373,"Today marks Holocaust Remembrance Day and 75 years since the liberation of Auschwitz. As we remember the six million Jews that were murdered in the Holocaust, let us recommit to the promise of ‘never again’ by working to eliminate anti-Semitism and bigotry wherever we see it.",0,Jews,False,"This text commemorates Holocaust Remembrance Day and acknowledges the murder of six million Jews, which aligns with historical facts. It calls for eliminating antisemitism rather than promoting it, making it clearly not antisemitic by the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3834, 'completion_tokens': 73, 'total_tokens': 3907}"
1138,"""The Holocaust was legal. Slavery was legal. Segregation was legal.  People who hid Jews in their homes were criminalized. People who freed slaves were criminalized. People who stood up for equality and justice were criminalized.   Legality is not a guide for morality!""",0,Jews,False,"The text uses the Holocaust as a historical example alongside slavery and segregation to make a point about the distinction between legality and morality. It does not deny, minimize, or distort the Holocaust, nor does it contain any antisemitic stereotypes, conspiracy theories, or hatred toward Jews. The reference to people who hid Jews portrays them positively as moral actors.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3830, 'completion_tokens': 97, 'total_tokens': 3927}"
1500,"You hate pedos because you hate kikes, you fucking anti semite.",0,Kikes,True,"The text contains the antisemitic slur 'kikes' which is a derogatory term for Jews, and explicitly calls someone an 'anti semite' in a hostile context. The use of this ethnic slur constitutes a manifestation of antisemitism as hatred expressed toward Jews through derogatory language.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3784, 'completion_tokens': 87, 'total_tokens': 3871}"
626,well if this was the Hasidic Jews there would be riot police there for sure,0,Jews,True,"The text makes a stereotypical allegation about differential treatment based on Jewish identity, implying that Hasidic Jews receive preferential treatment from authorities. This constitutes a mendacious stereotype about Jewish power and influence, fitting the IHRA definition's example 2.1.2 regarding stereotypical allegations about the power of Jews as a collective.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3786, 'completion_tokens': 95, 'total_tokens': 3881}"
47,Israel-UAE peace deal is truly historic and a tremendous diplomatic achievement.  The president deserves enormous credit.  More on radio this evening.,0,Israel,False,"The text expresses positive views about an Israel-UAE peace deal and praises diplomatic achievement. There are no negative stereotypes, conspiracy theories, or hostile rhetoric directed toward Jews, Jewish institutions, or Israel that would constitute antisemitism under the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3797, 'completion_tokens': 74, 'total_tokens': 3871}"
1039,"trump is compromised by China, Russia, Saudi Arabia, Turkey, Israel, etc., big oil, coal co., cruise companies, anyone that will give him money, etc, etc.  So what's your point??????",0,Israel,False,"The text lists Israel among multiple countries and entities that allegedly compromise Trump through financial influence, but this is presented as standard political corruption rather than invoking antisemitic stereotypes about Jewish control or conspiracy. The inclusion of Israel alongside China, Russia, Saudi Arabia, and various industries suggests criticism of foreign influence generally, not targeting Israel as a Jewish collectivity.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3813, 'completion_tokens': 91, 'total_tokens': 3904}"
1206,RT : Jews should fight back against the Communist Mayor! Dare the police to arrest all of you. Sabbath it up! Damn the mayor to hell!,0,Jews,False,"While the text contains strong language against a mayor described as 'Communist' and encourages Jews to 'fight back,' it does not contain antisemitic content according to the IHRA definition. The text appears to be encouraging Jewish resistance against what the author perceives as government overreach, rather than expressing hatred toward Jews or employing antisemitic stereotypes.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3802, 'completion_tokens': 95, 'total_tokens': 3897}"
1457,RT : they represent at most 7% of Jews (and probably less than that) but sure great take,0,Jews,False,"The text mentions Jews as a demographic group in what appears to be a statistical context, but does not contain hatred toward Jews, stereotypical allegations, conspiracy theories, or any other manifestations of antisemitism as defined by the IHRA guidelines. It appears to be a factual or argumentative statement about representation without employing antisemitic tropes or targeting Jews negatively.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3790, 'completion_tokens': 98, 'total_tokens': 3888}"
407,"This month, Jews, Christians and Muslims will be acknowledging and celebrating #Passover2020, #Easter and #Ramadan, respectively, during a coronavirus pandemic. \n\nWe are encouraged to do the most good and the least amount of harm. Please encourage people to #StayHomeStayHoly",0,Jews,False,"The text respectfully acknowledges religious holidays of Jews, Christians, and Muslims during the pandemic and encourages staying home for safety. It contains no hatred, stereotypes, or negative characterizations of Jews or any religious group, and promotes interfaith respect and public health measures.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3836, 'completion_tokens': 75, 'total_tokens': 3911}"
571,republicans sure do love israel for a group of people that hate jews so much,0,Jews,True,"The text makes a stereotypical allegation about Republicans as a group 'hating Jews so much,' which constitutes a mendacious and stereotypical characterization. This falls under IHRA guideline 2.1.2 regarding stereotypical allegations about the power or nature of Jewish-related groups, and also implies collective responsibility or conspiracy thinking about political motivations regarding Israel and Jews.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3783, 'completion_tokens': 104, 'total_tokens': 3887}"
180,The West Bank and the Gaza Strip are abysmally different from the U.S. or Italy. There is a stark difference in their ability to face the coronavirus. The Palestinians are oppressed by the Israel occupation. #SaveGazaFromCorona #EndGazaSiege #Act4Palestine,0,Israel,False,"The text criticizes Israeli policies regarding Palestinian territories and calls for ending the Gaza siege, but this constitutes criticism of Israel similar to criticism leveled against other countries. It does not contain antisemitic stereotypes, conspiracy theories about Jews, or apply double standards that would make it antisemitic under the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3832, 'completion_tokens': 86, 'total_tokens': 3918}"
790,That's a very racist statement about Jews peter!I demand that u r fired!!,0,Jews,False,"The text appears to be calling out someone named Peter for making a racist statement about Jews and demanding they be fired. This is opposing antisemitism rather than expressing it, as it condemns racist statements about Jews.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3785, 'completion_tokens': 63, 'total_tokens': 3848}"
85,Israel has been bombing Gaza for seven consecutive nights. \n\nThe few news sources that are even reporting it are just reproducing IDF press releases almost word for word.,0,Israel,False,"The text criticizes Israeli military actions and media coverage without employing antisemitic stereotypes, conspiracy theories, or targeting Jews as a collective. It focuses on specific military actions and journalistic practices, which constitutes legitimate criticism of a state's actions similar to criticism that could be leveled against any other country.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3804, 'completion_tokens': 83, 'total_tokens': 3887}"
1453,"That is why they are not Muslims, but rather imitate Islam. You can never convince me that all Christians, Jews and others are good, of course, every place has good and bad!!",0,Jews,False,"The text acknowledges that there are both good and bad people among Christians, Jews, and others, which is a balanced statement rather than expressing hatred toward Jews or employing antisemitic stereotypes. The text does not contain any of the manifestations of antisemitism outlined in the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3807, 'completion_tokens': 82, 'total_tokens': 3889}"
79,"HUGE breakthrough today! Historic Peace Agreement between our two GREAT friends, Israel and the United Arab Emirates!",0,Israel,False,"The text celebrates a peace agreement between Israel and the UAE, expressing positive sentiment toward both countries. There are no antisemitic allegations, stereotypes, or manifestations present - it simply acknowledges Israel as a legitimate state and celebrates diplomatic progress.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3790, 'completion_tokens': 69, 'total_tokens': 3859}"
516,People discovering Louis Farrakhan for the first time and lecture Jews about antisemitism is so 2020.,0,Jews,False,"The text criticizes people who discover Louis Farrakhan and then lecture Jews about antisemitism, but does not itself express hatred toward Jews or make antisemitic allegations. It appears to be commentary on a social phenomenon rather than expressing antisemitic views.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3792, 'completion_tokens': 73, 'total_tokens': 3865}"
474,"When someone says “I’m against settlements,” what they’re really saying is “I’m for ethnic cleansing of Jews in areas I don’t want them.” Jews cannot live outside of settlements in those areas w/o possibly fatal consequences. The PA regards sale of land to a Jew as a cap crime.",0,Jews,False,"The text criticizes those who oppose Israeli settlements by arguing they support ethnic cleansing of Jews, and mentions Palestinian Authority policies regarding land sales to Jews. While the text discusses Jews and Israeli policy, it does not contain antisemitic stereotypes, conspiracy theories, or other manifestations outlined in the IHRA definition - rather it appears to defend Jewish presence in certain areas.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3832, 'completion_tokens': 96, 'total_tokens': 3928}"
191,"The US is responsible for Israel, and it will never change.",0,Israel,False,"The text makes a political statement about US-Israel relations without targeting Jews as a people, employing antisemitic stereotypes, or making allegations about Jewish conspiracy or control. It discusses state-to-state relations rather than expressing hatred toward Jews or using antisemitic tropes.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3781, 'completion_tokens': 77, 'total_tokens': 3858}"
1073,It�s insane how the news of Israel bombing Gaza barely makes it to the newspapers. It�s so normalized and Palestinian lives are so dehumanized by the West that they don�t even believe it�s relevant news.,0,Israel,False,"The text criticizes media coverage and Western attitudes toward Palestinian casualties, but does not target Jews as a people or make antisemitic allegations. It focuses on media bias and dehumanization of Palestinians rather than expressing hatred toward Jews or employing antisemitic stereotypes.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3817, 'completion_tokens': 75, 'total_tokens': 3892}"
791,"Identity is complex, and Jewish identity even more so. The differences in culture developed through diaspora have led to rich and interesting sub-cultures. As Jews, we have prayed for return to Israel and rebuilding of Jerusalem ever since we left.",0,Jews,False,"The text discusses Jewish identity, diaspora cultures, and historical prayers for return to Israel in a respectful, factual manner. It does not contain hatred toward Jews, negative stereotypes, conspiracy theories, or any other manifestations of antisemitism as defined by the IHRA guidelines.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3818, 'completion_tokens': 79, 'total_tokens': 3897}"
1130,"RT : this feels like a Centrist Older Jew take, but yes you really do have to mention jews in your holocaust tweet",0,Jews,False,"The text discusses Holocaust commemoration practices and mentions Jews in a descriptive context about Holocaust remembrance. It does not express hatred toward Jews, employ antisemitic stereotypes, or make any of the specific antisemitic allegations outlined in the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3796, 'completion_tokens': 73, 'total_tokens': 3869}"
797,"In a debate on the Middle East question, US politician Warren Austin exhorted the warring Jews and Arabs to sit down and settle their differences “like good Christians.”",0,Jews,False,"This text recounts a historical anecdote about a US politician's comment suggesting Jews and Arabs resolve their differences 'like good Christians.' While the comment shows cultural insensitivity and religious bias, it does not express hatred toward Jews, employ antisemitic stereotypes, or make any of the specific allegations outlined in the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3802, 'completion_tokens': 91, 'total_tokens': 3893}"
581,"🗣 Jews in Yemen need your help.\n\n🗣 A militant group has been rounding up and threatening Yemenite Jews.\n\n🗣 Now, in response to the peace deal, Yemen’s hundreds of remaining Jews (once 55,000) are being forced to flee to UAE 🇦🇪\n\n🗣 We cannot be silent about this. Never again.",0,Jews,False,"This text expresses concern for the safety and persecution of Jews in Yemen, calling for help and awareness about their plight. It does not contain hatred toward Jews, stereotypes, or any of the antisemitic manifestations outlined in the IHRA definition - rather it advocates for Jewish welfare and safety.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3863, 'completion_tokens': 82, 'total_tokens': 3945}"
24,When the U.S. alerted Israel and NATO about the coronavirus IN NOVEMBER -- why did Trump not tell us so we could prepare?  Why did he not tell the governors so they could prepare?,0,Israel,False,"This text criticizes Trump's handling of coronavirus information sharing but does not contain any antisemitic content. It does not target Jews, make stereotypical allegations about Jews, or employ antisemitic tropes according to the IHRA definition.",anthropic/claude-sonnet-4,800,0.0,"{'prompt_tokens': 3810, 'completion_tokens': 70, 'total_tokens': 3880}"
